cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,absolute-pressure,      x-velocity,      y-velocity,      z-velocity
     78265,-9.913746268E-02,-1.160610095E-01, 4.085728899E-03,-4.470429688E+04, 1.602632046E+00,-7.339648604E-01, 4.363113403E+00
     78266,-3.835316980E-03,-4.120529816E-02,-4.764195532E-02, 6.206591016E+04, 1.215385720E-01,-6.654535532E-01, 2.569945335E+00
     78267, 1.205083635E-02,-4.789821059E-02,-7.804731373E-03,-3.328562500E+04, 5.914396793E-02, 1.288246155E+00, 4.776015759E+00
     78268,-1.393765304E-02,-1.028769463E-01, 1.864276268E-02,-5.401143750E+04, 1.589098930E+00, 1.121993303E+00, 3.720964670E+00
     78269,-1.402288582E-02,-1.029521972E-01, 1.948897541E-02,-5.398701563E+04, 1.492347121E+00, 1.113889933E+00, 3.737544775E+00
     78270,-8.410768956E-02,-1.212844923E-01, 4.296990484E-02,-3.278034375E+04, 2.055737972E+00,-4.636125863E-01, 3.871106148E+00
     78271,-5.961061269E-02, 2.766523510E-02, 7.253499329E-02,-2.028140625E+04,-2.490000486E+00, 2.031768113E-01, 3.966696739E+00
     78272,-1.024329364E-01,-1.145753041E-01, 3.167429194E-02,-3.774609375E+04, 1.687486291E+00,-8.198315501E-01, 4.184124947E+00
     78273, 1.183365658E-02,-3.708807752E-02, 3.087245487E-02,-4.322540625E+04,-1.249683946E-01, 1.914577603E+00, 4.717294216E+00
     78274,-3.911627829E-02, 1.230312046E-02, 1.781344041E-02,-5.834803125E+04,-1.974860430E+00, 9.577304721E-01, 4.763725758E+00
     78275,-5.220966041E-02,-1.206473336E-01,-2.323595062E-02, 6.218843750E+03, 1.154670596E+00, 2.029846162E-01, 4.015112877E+00
     78276,-4.536920786E-02, 3.310315311E-02, 1.923641749E-02,-5.318987500E+04,-1.498656869E+00, 4.645107388E-01, 2.773363829E+00
     78277,-3.795462474E-02, 1.172533259E-02, 1.858151332E-02,-5.856878125E+04,-1.923527241E+00, 1.041650772E+00, 4.738865376E+00
     78278,-3.818520904E-02, 1.184316538E-02, 1.938500628E-02,-5.837970313E+04,-1.893652081E+00, 1.051465988E+00, 4.839971066E+00
     78279,-1.030068994E-01,-1.142867804E-01, 3.208736703E-02,-3.792034375E+04, 1.714543343E+00,-8.604502678E-01, 4.317085743E+00
     78280, 1.192418113E-02,-4.983569682E-02,-6.914285012E-03,-2.886115625E+04, 5.890508741E-02, 1.323843122E+00, 4.329082489E+00
     78281,-1.451554000E-01,-5.895738676E-02, 1.823316142E-02,-4.980570313E+04, 3.429690897E-01,-1.817962646E+00, 4.032079220E+00
     78282,-1.450321823E-01,-5.957148224E-02, 1.788964309E-02,-5.072337500E+04, 3.480775058E-01,-1.708219171E+00, 3.628010273E+00
     78283,-1.216426790E-01,-1.006031930E-01,-4.915567860E-02, 2.753444531E+04, 3.240909055E-02,-2.012631670E-02, 3.703662395E+00
     78284,-5.856334232E-03,-4.227589443E-02,-4.743681103E-02, 5.676407813E+04,-2.049371302E-01,-4.288838506E-01, 2.778060913E+00
     78285,-3.897185624E-02, 1.223328523E-02, 1.947670616E-02,-5.836673438E+04,-1.915475249E+00, 9.997410178E-01, 4.798571110E+00
     78286,-1.000527665E-01,-1.145125329E-01,-7.939382456E-03,-5.449807813E+04, 1.228154540E+00,-5.209081173E-01, 4.092364311E+00
     78287,-4.587668180E-02, 3.324674815E-02, 1.864084974E-02,-5.301267188E+04,-1.311047435E+00, 3.701325655E-01, 2.408073664E+00
     78288, 1.188388653E-02,-5.036708713E-02,-6.437890697E-03,-2.960122656E+04, 9.254936874E-02, 1.420336604E+00, 4.513543606E+00
     78289,-3.946206719E-02, 1.246760786E-02, 1.866204292E-02,-5.836595313E+04,-1.992228031E+00, 9.489555359E-01, 4.759048939E+00
     78290,-2.948009782E-02,-1.133984923E-01,-6.622751243E-03,-4.779312500E+04, 1.382589579E+00, 6.686531305E-01, 5.045018196E+00
     78291,-2.989866957E-02,-1.136190593E-01,-5.970689934E-03,-4.737107813E+04, 1.351354122E+00, 7.151293159E-01, 5.010408878E+00
     78292,-1.442255527E-01,-5.162237585E-02, 6.869243458E-03,-4.935842188E+04, 1.619746238E-01,-1.872380853E+00, 4.450548649E+00
     78293,-1.441391110E-01,-5.251783878E-02, 6.814819295E-03,-5.006962500E+04, 1.855729520E-01,-1.713524818E+00, 3.997110367E+00
     78294,-9.627019987E-03,-9.552796930E-02, 3.691682965E-02,-4.980387500E+04, 1.579130292E+00, 1.522808433E+00, 3.752950668E+00
     78295,-9.273076430E-03,-9.513841569E-02, 3.778561950E-02,-4.950550000E+04, 1.512568474E+00, 1.459122658E+00, 3.683315754E+00
     78296,-1.216162518E-01,-9.969767928E-02,-5.035129562E-02, 2.840132031E+04, 1.899678446E-02,-6.848589517E-03, 3.711059570E+00
     78297,-1.211163104E-01,-9.893134981E-02,-4.956604540E-02, 2.823300781E+04, 3.739237040E-02,-5.152531341E-02, 3.715713501E+00
     78298,-9.724239260E-02,-1.171433851E-01, 1.604655012E-02,-4.331384375E+04, 1.844699502E+00,-7.625712752E-01, 4.517637253E+00
     78299,-1.224176288E-01,-1.472154912E-02, 4.012971185E-03,-2.828271094E+04,-8.940545917E-01,-1.860826850E+00, 4.198815346E+00
     78300,-1.218858361E-01,-1.546020433E-02, 3.594909795E-03,-2.777512500E+04,-9.814932346E-01,-1.889527917E+00, 4.375974178E+00
     78301,-9.909608960E-02,-1.149549782E-01,-8.013077080E-03,-5.724907813E+04, 1.089092255E+00,-3.377901316E-01, 3.414918184E+00
     78302,-1.136348397E-01,-4.157104995E-03,-4.774460196E-02, 7.330671094E+04,-1.685697585E-01,-6.651651114E-02, 2.153733253E+00
     78303,-1.130623147E-01,-3.484736197E-03,-4.716125131E-02, 7.417366406E+04,-1.539648473E-01,-2.028818429E-01, 2.238534689E+00
     78304,-1.395061612E-03,-1.238949038E-02, 7.352630794E-02,-1.241446875E+04,-9.804374576E-01, 2.207340240E+00, 3.654413223E+00
     78305,-1.147820130E-01,-4.362401087E-03,-4.763421044E-02, 7.213927344E+04,-1.085812449E-01,-1.327874511E-01, 2.321836948E+00
     78306,-2.153161913E-02, 1.750428043E-02,-5.044955015E-02, 2.256925000E+04, 3.066804493E-04,-1.190790907E-03, 3.849370956E+00
     78307,-1.220468730E-01,-9.827379137E-02,-4.956604540E-02, 2.991164844E+04, 2.279583551E-02,-4.384278879E-02, 3.672321558E+00
     78308,-1.229044721E-01,-9.868693352E-02,-5.035129562E-02, 3.077321875E+04, 2.688271459E-03, 1.424838556E-03, 3.659224749E+00
     78309,-1.224801838E-01,-1.008164361E-01,-4.955418780E-02, 2.822699219E+04,-9.565664455E-03,-4.476372898E-02, 3.455286741E+00
     78310,-1.224803254E-01,-1.008163020E-01,-4.875712097E-02, 2.808332813E+04, 4.310596734E-02,-6.294853240E-02, 3.591274500E+00
     78311,-8.166319132E-02,-1.209210455E-01, 1.070006657E-02,-5.031664063E+04, 6.062839031E-01,-3.967362046E-01, 1.161914825E+00
     78312,-1.374679208E-01,-7.978006266E-03, 4.485360160E-02,-4.310100000E+04,-6.945977211E-01,-1.186679959E+00, 1.350928545E+00
     78313, 1.128988061E-02,-5.126666650E-02, 2.567381132E-03,-3.203787500E+04, 1.991934925E-01, 1.747771263E+00, 4.646568775E+00
     78314,-2.888743393E-02,-1.137908250E-01,-3.668064019E-03,-4.751568750E+04, 1.325509191E+00, 6.318202019E-01, 4.783074856E+00
     78315,-5.964509398E-02, 1.739803888E-02,-1.501058508E-02, 2.080523438E+04,-1.652112603E+00, 1.414521486E-01, 3.363382339E+00
     78316,-5.958516151E-02, 1.820905134E-02,-1.489926968E-02, 2.101465625E+04,-1.722585917E+00, 1.619832963E-01, 3.367120743E+00
     78317,-7.101039402E-03,-3.245499730E-02,-4.820884019E-02, 8.678191406E+04,-1.162085915E-03, 8.493608795E-03, 1.553534985E+00
     78318,-1.236459613E-01,-9.888631105E-02,-4.995272681E-02, 3.052835156E+04, 2.859044180E-04,-8.718746714E-03, 3.630570650E+00
     78319,-1.239946187E-01,-9.852425754E-02,-4.915558919E-02, 3.065054688E+04, 3.391770273E-02,-1.502745971E-02, 3.649170399E+00
     78320,-2.616292238E-02,-1.115472764E-01, 2.326837741E-02,-4.801328125E+04, 1.705554366E+00, 9.997038245E-01, 4.661612034E+00
     78321,-1.226315945E-01,-9.973308444E-02,-5.035129562E-02, 2.985975000E+04, 1.006945316E-02,-2.191865817E-02, 3.688989401E+00
     78322,-1.235530376E-01,-9.975697845E-02,-4.955416918E-02, 2.980578906E+04, 2.860802412E-02,-5.891152471E-02, 3.446903706E+00
     78323,-1.235530376E-01,-9.975697845E-02,-4.875703156E-02, 2.903330469E+04, 1.244257577E-02,-7.393091172E-02, 3.447621822E+00
     78324,-2.677830681E-02,-1.126171350E-01,-2.435294446E-03,-5.461204688E+04, 1.656055689E+00, 9.012191892E-01, 4.801245213E+00
     78325,-7.238367107E-03,-3.173205256E-02,-4.763473570E-02, 8.690340625E+04,-4.756199196E-02, 6.724112481E-02, 1.639768243E+00
     78326,-2.688266151E-02,-1.126775444E-01,-1.132404665E-03,-5.107403125E+04, 1.692844629E+00, 9.066450596E-01, 4.847042561E+00
     78327,-2.618635632E-02,-1.122662276E-01,-1.006498584E-03,-5.197262500E+04, 1.684089661E+00, 1.026895523E+00, 4.772475243E+00
     78328,-1.230199262E-01,-1.002900898E-01,-4.995273799E-02, 2.814426563E+04,-4.396242555E-03,-6.870158762E-02, 3.456704855E+00
     78329,-2.733984590E-02,-1.129399315E-01,-5.477310624E-04,-5.019382813E+04, 1.504182816E+00, 7.754021883E-01, 4.761323929E+00
     78330, 1.095152367E-02,-2.715205960E-02, 2.434470132E-02,-5.073871875E+04,-4.701362848E-01, 1.783199430E+00, 4.151994228E+00
     78331, 1.092561893E-02,-2.703626640E-02, 2.328420989E-02,-5.164329688E+04,-3.930281103E-01, 1.822307825E+00, 4.060213089E+00
     78332,-2.610016987E-02,-1.122144833E-01,-2.374552656E-03,-5.827618750E+04, 1.577830076E+00, 1.023141146E+00, 4.781389236E+00
     78333,-5.227905232E-03,-3.287679702E-02,-4.821534082E-02, 8.620074219E+04, 5.905716214E-03, 2.324727131E-03, 1.676741481E+00
     78334, 1.127213519E-02,-2.869591117E-02, 2.268471010E-02,-5.111618750E+04,-4.391787052E-01, 1.923557162E+00, 4.190137386E+00
     78335, 1.108384132E-02,-2.776357159E-02, 2.255748026E-02,-5.263946875E+04,-4.442009926E-01, 1.792509794E+00, 4.211717606E+00
     78336,-1.046596393E-01,-1.049186736E-01, 7.325661927E-02,-2.572467188E+04, 6.094530225E-01,-1.531501859E-01, 1.982609868E+00
     78337, 1.113977470E-02,-2.803411521E-02, 2.487032488E-02,-4.874665625E+04,-3.987953961E-01, 1.901646256E+00, 4.006712914E+00
     78338, 1.237681322E-02,-4.965684190E-02, 4.863204435E-02,-4.104881250E+04, 1.467793435E-01, 1.630328774E+00, 4.409424782E+00
     78339, 1.235624962E-02,-4.992607236E-02, 4.930956662E-02,-4.198025000E+04, 1.292047203E-01, 1.575613260E+00, 4.342734337E+00
     78340,-1.060679331E-01,-1.129799485E-01, 5.600015284E-04,-4.109454688E+04, 1.375116944E+00,-8.110762239E-01, 4.534485340E+00
     78341,-2.024653181E-02, 1.960083097E-02, 5.218441784E-02,-3.519354688E+04, 4.640121758E-01,-2.443484962E-01,-1.294928551E+00
     78342,-2.021097764E-02, 1.923927478E-02, 5.193488300E-02,-3.567821875E+04, 4.882915616E-01,-2.600552738E-01,-1.433605909E+00
     78343, 1.136259828E-02,-2.918420732E-02, 2.348011173E-02,-4.975540625E+04,-3.609442413E-01, 1.985326648E+00, 4.094537258E+00
     78344, 1.202975120E-02,-4.973359779E-02, 5.027085543E-02,-4.039209375E+04, 1.224007532E-01, 1.620672345E+00, 4.423098087E+00
     78345,-1.985792257E-02, 1.988244429E-02, 5.280538276E-02,-3.457659375E+04, 4.956377447E-01,-3.203319907E-01,-1.471340656E+00
     78346,-4.508493468E-02,-1.195890531E-01,-2.491307631E-02, 6.519531250E+02, 8.119815588E-01, 1.278924942E-01, 4.057412148E+00
     78347,-2.508956706E-03,-8.971787989E-02, 8.993839845E-03,-6.015778125E+04,-1.178426552E-03, 3.184861690E-02,-7.569026202E-02
     78348,-8.270099014E-02,-1.215702072E-01, 4.369366914E-02,-3.309203125E+04, 2.107958317E+00,-4.304966629E-01, 3.827161074E+00
     78349,-1.624196209E-02, 1.384001411E-02,-5.017045513E-02, 2.109394531E+04,-3.103498602E-03, 2.306419890E-03, 3.874017239E+00
     78350, 4.258305300E-03,-9.120526724E-03, 5.644693598E-02,-3.236565625E+04,-8.978019953E-01, 1.801338911E+00, 2.886444330E+00
     78351, 1.115584001E-02,-3.525958583E-02,-4.145164415E-02,-3.866273438E+04, 6.673359871E-01,-3.417114735E+00, 3.531952620E+00
     78352,-1.457591802E-01,-5.301101506E-02, 2.264428698E-02,-4.464443750E+04, 2.065091580E-01,-2.073158979E+00, 4.651194572E+00
     78353,-1.322510540E-01,-8.411810547E-02,-5.010927841E-02, 5.135278516E+04, 5.602262542E-02,-4.546296969E-02, 3.061895370E+00
     78354, 6.925605237E-03,-3.046173230E-02, 7.358047366E-02, 9.109062500E+02,-5.079599023E-01, 1.496250868E+00, 3.904778242E+00
     78355, 6.812009029E-03,-3.165010363E-02, 7.358047366E-02, 1.308125000E+02,-4.277108610E-01, 1.534383416E+00, 3.936968327E+00
     78356, 1.087946631E-02,-3.400272876E-02,-4.274954647E-02, 5.778799609E+04, 9.907559752E-01,-1.910839915E+00, 1.947612047E+00
     78357,-1.923260652E-02, 1.877590641E-02, 5.110205710E-02,-3.804867188E+04, 4.697146416E-01,-3.818028867E-01,-1.568113446E+00
     78358,-1.902206801E-02, 1.845024154E-02, 5.085895956E-02,-3.893492188E+04, 4.662917554E-01,-4.014957547E-01,-1.563579917E+00
     78359,-1.239298210E-01,-6.556946784E-02,-4.840210080E-02, 7.379289844E+04, 7.474837452E-02,-5.270263180E-03, 2.234468937E+00
     78360,-1.241587177E-01,-6.496046484E-02,-4.811250791E-02, 7.374771875E+04,-3.650029749E-02,-1.408632398E-01, 2.130272388E+00
     78361,-1.118406132E-01,-1.090056747E-01, 5.355172604E-02,-3.549823438E+04, 1.259486675E+00,-7.817281485E-01, 3.801360369E+00
     78362, 8.826247416E-03,-2.963971160E-02, 7.392498851E-02, 1.108770313E+04,-4.246015847E-01, 1.511824608E+00, 3.653191805E+00
     78363,-3.012488037E-02, 4.856253043E-03, 5.712463334E-02,-3.831259375E+04,-1.095326304E+00, 8.463573456E-01, 4.236061096E+00
     78364,-1.443963032E-02, 1.274399087E-02,-5.017045513E-02, 2.293663281E+04,-5.668543745E-03, 2.496776404E-03, 3.837030411E+00
     78365,-1.377961226E-02, 1.403507963E-02,-5.017045513E-02, 2.270603906E+04,-5.214515142E-03, 4.345625173E-03, 3.848600149E+00
     78366,-1.236671954E-01,-6.624003500E-02,-4.787682369E-02, 7.358687500E+04, 3.873481229E-02,-1.764270961E-01, 2.150371552E+00
     78367,-1.398605555E-01,-2.604706585E-02,-4.995588213E-02, 2.563786719E+04,-1.342812460E-02,-4.554761201E-02, 3.768215895E+00
     78368,-1.369435936E-01,-7.325369865E-03, 5.533376336E-02,-3.801329688E+04,-9.785540700E-01,-1.753595829E+00, 2.473030806E+00
     78369, 1.231554663E-03,-4.171032459E-02, 7.312600315E-02,-1.193824219E+04,-2.162623405E-01, 1.249520302E+00, 4.345226765E+00
     78370,-9.280037135E-03,-9.853456914E-02, 7.178758085E-02,-1.223375000E+03, 1.340500712E+00, 1.445686102E+00, 3.315389633E+00
     78371,-8.766478859E-03,-9.798079729E-02, 7.139200717E-02,-4.348679688E+03, 1.379857063E+00, 1.540658712E+00, 3.621696472E+00
     78372,-3.055463918E-02, 5.173373967E-03, 5.761350691E-02,-3.709942188E+04,-1.139566779E+00, 8.104444742E-01, 4.353606701E+00
     78373,-1.329087317E-01,-8.337551355E-02,-5.010927841E-02, 5.349787891E+04, 3.901799023E-02,-7.235991955E-02, 2.997802019E+00
     78374,-1.291906983E-01,-5.945049226E-02,-5.032594129E-02, 8.376132813E+04, 6.510443054E-03,-2.257083170E-02, 1.820117950E+00
     78375,-1.322561409E-02, 1.510672271E-02,-4.937328771E-02, 2.129082031E+04, 1.382271526E-03, 4.846887663E-02, 3.592032909E+00
     78376,-1.322561409E-02, 1.510672271E-02,-4.857615009E-02, 2.249749219E+04,-2.240826376E-02, 5.912594125E-02, 3.798160791E+00
     78377,-9.804974310E-03,-9.908636659E-02, 7.136712968E-02,-3.520125000E+03, 1.272668362E+00, 1.408141971E+00, 3.254736662E+00
     78378, 1.197594497E-02,-3.325881064E-02,-4.388576001E-02, 7.106044531E+04, 2.169869095E-01,-1.366035581E+00, 1.829420805E+00
     78379,-7.869308442E-02, 3.492143005E-02, 1.722200774E-02,-4.969512500E+04, 5.172457099E-01, 8.825360239E-02,-9.195381403E-01
     78380, 1.225578599E-02,-3.348415345E-02, 2.370313182E-02,-4.573146875E+04,-1.332785189E-01, 1.424884081E+00, 3.640402794E+00
     78381,-1.079314947E-01, 1.673581824E-02,-4.974354059E-02, 6.582425000E+04, 2.879562676E-01, 2.149639428E-01, 2.546096325E+00
     78382,-1.085156500E-01, 1.829133742E-02,-4.974354059E-02, 6.091520313E+04, 1.639743447E-01, 2.319432199E-01, 2.749093056E+00
     78383,-1.277230829E-01,-4.243914783E-02,-2.906470373E-02,-4.434751563E+04, 2.794120312E-01,-9.222534895E-01, 5.193517208E+00
     78384,-1.276654899E-01,-4.115846753E-02,-2.900575660E-02,-4.138823438E+04, 2.838345170E-01,-7.255540490E-01, 5.291646957E+00
     78385,-1.066230834E-01, 1.630448736E-02,-4.974354059E-02, 6.111773047E+04, 2.795598507E-01, 3.839729130E-01, 2.657658577E+00
     78386,-1.392246932E-01,-7.674793899E-02, 3.799374029E-02,-5.054773438E+04, 6.360772252E-01,-1.613949656E+00, 1.856294632E+00
     78387,-1.455517113E-02, 1.485406049E-02, 3.725510091E-02,-4.881528125E+04, 6.214470863E-01,-5.824062228E-01,-1.710631728E+00
     78388,-9.783454984E-02,-1.169018000E-01, 1.453698613E-02,-4.308375000E+04, 1.779469848E+00,-7.814070582E-01, 4.420840740E+00
     78389,-9.771029651E-02,-1.169529706E-01, 1.368066017E-02,-4.232009375E+04, 1.842524648E+00,-7.768637538E-01, 4.540512562E+00
     78390,-5.297564715E-02, 1.709857583E-02,-2.863876149E-02, 5.209965625E+04,-1.319196105E+00, 2.503171563E-01, 2.673307419E+00
     78391,-5.375211686E-02, 1.644394360E-02,-2.851982042E-02, 5.087504297E+04,-1.308305144E+00, 2.426771969E-01, 2.758841038E+00
     78392,-1.169425547E-01,-8.798807859E-02, 7.356630266E-02,-3.775173438E+04, 1.304647207E+00,-1.848672748E+00, 2.760145664E+00
     78393,-1.488935109E-02, 1.478976291E-02, 3.791455925E-02,-4.868882813E+04, 6.380769610E-01,-5.704892874E-01,-1.698460579E+00
     78394,-1.277370602E-01,-4.315620661E-02,-2.835173905E-02,-5.057368750E+04, 1.896175146E-01,-1.169600010E+00, 5.324537277E+00
     78395,-1.086741872E-02,-1.001619175E-01, 7.134702802E-02,-4.344226563E+03, 1.373893499E+00, 1.332096577E+00, 3.353384495E+00
     78396,-1.140164584E-02,-1.006826907E-01, 7.175488770E-02,-2.996695313E+03, 1.496340990E+00, 1.363038063E+00, 3.795625210E+00
     78397,-9.921811521E-02,-1.163080633E-01, 1.310968585E-02,-4.304359375E+04, 1.637644291E+00,-8.173426390E-01, 4.253068924E+00
     78398,-9.836653620E-02,-1.166787371E-01, 1.295260899E-02,-4.297576563E+04, 1.829904079E+00,-7.569225430E-01, 4.306087971E+00
     78399,-1.255936828E-02, 1.187677588E-02,-4.916128516E-02, 2.445521875E+04,-3.574211150E-02, 2.017885074E-02, 3.816171169E+00
     78400,-1.349723898E-02, 1.281304285E-02,-4.937331751E-02, 2.335442969E+04,-2.059032768E-02, 1.439007185E-02, 3.837900400E+00
     78401, 1.010153815E-02,-2.353862859E-02, 2.579591051E-02,-5.451281250E+04,-4.040466845E-01, 1.478539228E+00, 3.244835138E+00
     78402,-1.277251691E-01,-4.244432226E-02,-3.047175333E-02,-3.455757813E+04, 2.901971042E-01,-9.570394754E-01, 4.970326424E+00
     78403,-1.276730001E-01,-4.127272218E-02,-3.051462397E-02,-3.019423438E+04, 1.886330396E-01,-6.623889804E-01, 5.092463493E+00
     78404,-1.378851011E-02,-1.013851166E-01, 7.041970640E-02,-6.649250000E+03, 1.445545912E+00, 1.318062425E+00, 3.975029707E+00
     78405,-1.440989133E-02, 1.436247490E-02, 3.661575168E-02,-4.897231250E+04, 6.202560663E-01,-6.250063181E-01,-1.773304224E+00
     78406,-9.862201661E-02,-1.165693998E-01, 1.472109649E-02,-4.194045313E+04, 1.655019999E+00,-7.850700021E-01, 4.197337627E+00
     78407,-1.169462502E-01, 1.778450981E-02, 3.520519286E-02,-3.745153125E+04,-1.574171662E+00,-1.235081196E+00, 4.398070812E+00
     78408,-1.277379394E-01,-4.302819446E-02,-2.986058593E-02,-4.483331250E+04, 3.376438320E-01,-1.088996053E+00, 5.256432533E+00
     78409,-6.419298705E-03,-3.081453592E-02,-1.774902269E-02,-5.429812500E+04,-5.127523541E-01, 1.113202095E+00, 1.626878500E+00
     78410,-1.305387169E-01, 3.105699085E-03, 2.015114576E-02,-4.650745313E+04,-1.004282534E-01,-1.387566179E-01, 5.312792659E-01
     78411,-9.796696901E-02,-1.168473214E-01, 1.625270583E-02,-4.267378125E+04, 1.724415898E+00,-7.719773054E-01, 4.317599297E+00
     78412,-1.105403975E-01, 2.297397703E-02, 1.441276539E-02,-4.431626563E+04,-1.399649978E+00,-1.003816128E+00, 4.462179184E+00
     78413, 1.088099554E-02,-5.823966116E-02, 7.123123854E-02,-3.142051563E+04, 3.916388154E-01, 2.451563835E+00, 7.157420516E-01
     78414, 1.071671862E-02,-5.909457803E-02, 7.165575027E-02,-3.159625000E+04, 5.209434628E-01, 2.626756907E+00, 8.466060162E-01
     78415,-1.359808743E-01,-7.608367503E-02,-4.984109849E-02, 6.684048438E+04, 3.054553084E-02,-7.376164198E-02, 2.561452866E+00
     78416, 1.056682877E-02,-5.981883779E-02, 7.120180130E-02,-3.341325000E+04, 4.821975231E-01, 2.657772064E+00, 8.750483990E-01
     78417,-1.277256757E-01,-4.242677987E-02,-3.178944066E-02,-2.945342188E+04, 2.757368386E-01,-1.038955927E+00, 4.824003220E+00
     78418,-1.276765466E-01,-4.132427648E-02,-3.191098943E-02,-2.948730469E+04, 1.219284758E-01,-6.606465578E-01, 5.276613235E+00
     78419, 7.728325436E-04,-8.435589820E-02, 5.390955508E-02,-4.218089063E+04, 1.289850473E+00, 2.042821169E+00, 2.713252544E+00
     78420,-1.694493555E-02,-1.051611751E-01,-2.914747223E-02,-6.293092188E+04,-5.238750577E-01,-2.500545382E-01,-5.455815792E-01
     78421,-1.098225564E-01, 2.346335724E-02, 2.048586309E-02,-4.473785938E+04,-1.668997645E+00,-1.062298536E+00, 4.312373161E+00
     78422,-1.277387887E-01,-4.297585413E-02,-3.113999031E-02,-3.147996875E+04, 3.791320026E-01,-1.034140110E+00, 5.022289276E+00
     78423,-1.277257800E-01,-4.240125045E-02,-3.306616098E-02,-3.705584375E+04, 7.336229831E-02,-6.611573100E-01, 5.005788326E+00
